  5.4099000e-022  4.7210000e-022  4.1458000e-022  3.6751000e-022  3.2896000e-022  2.9714000e-022  2.7057000e-022  2.4814000e-022  2.2900000e-022  2.1251000e-022  1.9817000e-022
  4.3691000e-022  3.8295000e-022  3.3728000e-022  2.9959000e-022  2.6856000e-022  2.4283000e-022  2.2129000e-022  2.0307000e-022  1.8749000e-022  1.7405000e-022  1.6235000e-022
  3.8520000e-022  3.3908000e-022  2.9953000e-022  2.6661000e-022  2.3934000e-022  2.1664000e-022  1.9758000e-022  1.8142000e-022  1.6759000e-022  1.5563000e-022  1.4522000e-022
  3.2953000e-022  2.9132000e-022  2.5810000e-022  2.3021000e-022  2.0697000e-022  1.8754000e-022  1.7118000e-022  1.5728000e-022  1.4536000e-022  1.3504000e-022  1.2604000e-022
  2.7925000e-022  2.4791000e-022  2.2030000e-022  1.9690000e-022  1.7729000e-022  1.6083000e-022  1.4692000e-022  1.3507000e-022  1.2490000e-022  1.1608000e-022  1.0838000e-022
  2.4675000e-022  2.1997000e-022  1.9605000e-022  1.7560000e-022  1.5835000e-022  1.4380000e-022  1.3148000e-022  1.2096000e-022  1.1190000e-022  1.0404000e-022  9.7169000e-023
  2.0823000e-022  1.8639000e-022  1.6661000e-022  1.4954000e-022  1.3506000e-022  1.2280000e-022  1.1237000e-022  1.0344000e-022  9.5747000e-023  8.9060000e-023  8.3206000e-023
  1.8562000e-022  1.6682000e-022  1.4955000e-022  1.3452000e-022  1.2168000e-022  1.1075000e-022  1.0144000e-022  9.3443000e-023  8.6537000e-023  8.0527000e-023  7.5260000e-023
  1.5723000e-022  1.4186000e-022  1.2754000e-022  1.1497000e-022  1.0416000e-022  9.4916000e-023  8.7009000e-023  8.0207000e-023  7.4319000e-023  6.9188000e-023  6.4685000e-023
  1.3633000e-022  1.2347000e-022  1.1133000e-022  1.0057000e-022  9.1253000e-023  8.3257000e-023  7.6389000e-023  7.0467000e-023  6.5330000e-023  6.0846000e-023  5.6907000e-023
  1.1843000e-022  1.0766000e-022  9.7354000e-023  8.8126000e-023  8.0090000e-023  7.3159000e-023  6.7185000e-023  6.2020000e-023  5.7531000e-023  5.3607000e-023  5.0154000e-023
  9.8292000e-023  8.9682000e-023  8.1324000e-023  7.3771000e-023  6.7150000e-023  6.1412000e-023  5.6450000e-023  5.2148000e-023  4.8401000e-023  4.5119000e-023  4.2229000e-023
  8.6007000e-023  7.8753000e-023  7.1612000e-023  6.5098000e-023  5.9350000e-023  5.4344000e-023  4.9999000e-023  4.6222000e-023  4.2926000e-023  4.0034000e-023  3.7484000e-023
  7.3704000e-023  6.7721000e-023  6.1750000e-023  5.6250000e-023  5.1365000e-023  4.7090000e-023  4.3366000e-023  4.0119000e-023  3.7280000e-023  3.4785000e-023  3.2582000e-023
  6.5079000e-023  5.9998000e-023  5.4856000e-023  5.0074000e-023  4.5798000e-023  4.2038000e-023  3.8750000e-023  3.5876000e-023  3.3356000e-023  3.1139000e-023  2.9178000e-023
  5.6063000e-023  5.1855000e-023  4.7537000e-023  4.3484000e-023  3.9833000e-023  3.6607000e-023  3.3777000e-023  3.1295000e-023  2.9115000e-023  2.7193000e-023  2.5490000e-023
  4.9783000e-023  4.6193000e-023  4.2457000e-023  3.8916000e-023  3.5706000e-023  3.2855000e-023  3.0343000e-023  2.8135000e-023  2.6191000e-023  2.4474000e-023  2.2951000e-023
  4.3340000e-023  4.0339000e-023  3.7172000e-023  3.4141000e-023  3.1375000e-023  2.8905000e-023  2.6721000e-023  2.4796000e-023  2.3097000e-023  2.1593000e-023  2.0258000e-023
  3.7573000e-023  3.5076000e-023  3.2404000e-023  2.9822000e-023  2.7449000e-023  2.5319000e-023  2.3429000e-023  2.1758000e-023  2.0279000e-023  1.8969000e-023  1.7803000e-023
  3.3404000e-023  3.1274000e-023  2.8963000e-023  2.6709000e-023  2.4622000e-023  2.2740000e-023  2.1063000e-023  1.9575000e-023  1.8257000e-023  1.7086000e-023  1.6042000e-023
  3.0079000e-023  2.8239000e-023  2.6216000e-023  2.4223000e-023  2.2365000e-023  2.0681000e-023  1.9175000e-023  1.7835000e-023  1.6644000e-023  1.5584000e-023  1.4639000e-023
  2.6472000e-023  2.4920000e-023  2.3189000e-023  2.1468000e-023  1.9853000e-023  1.8381000e-023  1.7059000e-023  1.5879000e-023  1.4828000e-023  1.3891000e-023  1.3054000e-023
  2.3456000e-023  2.2137000e-023  2.0648000e-023  1.9153000e-023  1.7739000e-023  1.6444000e-023  1.5276000e-023  1.4231000e-023  1.3298000e-023  1.2464000e-023  1.1718000e-023
  2.0610000e-023  1.9501000e-023  1.8230000e-023  1.6942000e-023  1.5716000e-023  1.4586000e-023  1.3564000e-023  1.2646000e-023  1.1824000e-023  1.1089000e-023  1.0430000e-023
  1.8271000e-023  1.7329000e-023  1.6236000e-023  1.5117000e-023  1.4044000e-023  1.3051000e-023  1.2148000e-023  1.1335000e-023  1.0605000e-023  9.9511000e-024  9.3638000e-024
  1.6296000e-023  1.5492000e-023  1.4546000e-023  1.3568000e-023  1.2624000e-023  1.1746000e-023  1.0944000e-023  1.0220000e-023  9.5684000e-024  8.9830000e-024  8.4566000e-024
  1.4393000e-023  1.3714000e-023  1.2904000e-023  1.2058000e-023  1.1236000e-023  1.0467000e-023  9.7623000e-024  9.1236000e-024  8.5476000e-024  8.0290000e-024  7.5619000e-024
  1.2636000e-023  1.2066000e-023  1.1376000e-023  1.0650000e-023  9.9387000e-024  9.2697000e-024  8.6541000e-024  8.0944000e-024  7.5884000e-024  7.1319000e-024  6.7201000e-024
  1.0989000e-023  1.0514000e-023  9.9335000e-024  9.3156000e-024  8.7062000e-024  8.1299000e-024  7.5976000e-024  7.1120000e-024  6.6718000e-024  6.2739000e-024  5.9143000e-024
  9.7430000e-024  9.3410000e-024  8.8422000e-024  8.3065000e-024  7.7744000e-024  7.2686000e-024  6.7993000e-024  6.3699000e-024  5.9796000e-024  5.6261000e-024  5.3061000e-024
  8.5739000e-024  8.2360000e-024  7.8109000e-024  7.3501000e-024  6.8892000e-024  6.4487000e-024  6.0383000e-024  5.6615000e-024  5.3182000e-024  5.0066000e-024  4.7240000e-024
  7.6415000e-024  7.3538000e-024  6.9872000e-024  6.5859000e-024  6.1817000e-024  5.7933000e-024  5.4299000e-024  5.0952000e-024  4.7895000e-024  4.5113000e-024  4.2587000e-024
  6.8064000e-024  6.5617000e-024  6.2457000e-024  5.8967000e-024  5.5425000e-024  5.2004000e-024  4.8790000e-024  4.5819000e-024  4.3099000e-024  4.0619000e-024  3.8362000e-024
  5.9765000e-024  5.7714000e-024  5.5031000e-024  5.2038000e-024  4.8981000e-024  4.6011000e-024  4.3209000e-024  4.0612000e-024  3.8226000e-024  3.6047000e-024  3.4060000e-024
  5.2209000e-024  5.0499000e-024  4.8233000e-024  4.5682000e-024  4.3057000e-024  4.0493000e-024  3.8064000e-024  3.5804000e-024  3.3724000e-024  3.1819000e-024  3.0080000e-024
  4.5274000e-024  4.3859000e-024  4.1960000e-024  3.9801000e-024  3.7564000e-024  3.5368000e-024  3.3279000e-024  3.1329000e-024  2.9528000e-024  2.7876000e-024  2.6365000e-024
  3.9931000e-024  3.8740000e-024  3.7122000e-024  3.5265000e-024  3.3328000e-024  3.1415000e-024  2.9588000e-024  2.7876000e-024  2.6292000e-024  2.4835000e-024  2.3500000e-024
  3.5091000e-024  3.4094000e-024  3.2720000e-024  3.1129000e-024  2.9457000e-024  2.7798000e-024  2.6206000e-024  2.4710000e-024  2.3322000e-024  2.2042000e-024  2.0867000e-024
  3.0805000e-024  2.9970000e-024  2.8806000e-024  2.7445000e-024  2.6004000e-024  2.4567000e-024  2.3182000e-024  2.1876000e-024  2.0661000e-024  1.9538000e-024  1.8505000e-024
  2.7017000e-024  2.6319000e-024  2.5333000e-024  2.4170000e-024  2.2930000e-024  2.1687000e-024  2.0484000e-024  1.9345000e-024  1.8283000e-024  1.7299000e-024  1.6393000e-024
  2.3837000e-024  2.3250000e-024  2.2410000e-024  2.1411000e-024  2.0338000e-024  1.9256000e-024  1.8205000e-024  1.7207000e-024  1.6273000e-024  1.5406000e-024  1.4606000e-024
